Date,Hour,Total_series_values
2020-04-21,18,2891.04
2020-04-21,19,2621.04
2020-04-21,20,2519.04
2020-04-21,21,2490.86
2020-04-21,22,2181.88
2020-04-21,23,1993.04
2020-04-22,0,1935.53
2020-04-22,1,1904.6
2020-04-22,2,1889.3
2020-04-22,3,1879.93
2020-04-22,4,1887.64
2020-04-22,5,1970.6
2020-04-22,6,2070.8
2020-04-22,7,2507.7
2020-04-22,8,2789.38
2020-04-22,9,2954.99
2020-04-22,10,3069.3
2020-04-22,11,3165.96
2020-04-22,12,3161.56
2020-04-22,13,3141.06
2020-04-22,14,3229.16
2020-04-22,15,3130.49
2020-04-22,16,2991.17
2020-04-22,17,2896.52
2020-04-22,18,2832.82
2020-04-22,19,2574.02
2020-04-22,20,2440.32
2020-04-22,21,2439.95
2020-04-22,22,2199.55
2020-04-22,23,1964.22
2020-04-23,0,1918.3
2020-04-23,1,1891.8799999999999
2020-04-23,2,1824.98
2020-04-23,3,1779.71
2020-04-23,4,1768.9099999999999
2020-04-23,5,1844.88
2020-04-23,6,1979.48
2020-04-23,7,2414.58
2020-04-23,8,2710.96
2020-04-23,9,2990.97
2020-04-23,10,3161.16
2020-04-23,11,3215.54
2020-04-23,12,3183.14
2020-04-23,13,3097.64
2020-04-23,14,3066.84
2020-04-23,15,3049.98
2020-04-23,16,3017.44
2020-04-23,17,2931.9
2020-04-23,18,2906
2020-04-23,19,2665.9
2020-04-23,20,2505.2
2020-04-23,21,2473.34
2020-04-23,22,2258.22
2020-04-23,23,1981.2
2020-04-24,0,1879.38
2020-04-24,1,1813.3600000000001
2020-04-24,2,1785.06
2020-04-24,3,1785.8
2020-04-24,4,1830.37
2020-04-24,5,1948.56
2020-04-24,6,2058.16
2020-04-24,7,2414.46
2020-04-24,8,2672.5299999999997
2020-04-24,9,2908.86
2020-04-24,10,3061.63
2020-04-24,11,3114.72
2020-04-24,12,3055.72
2020-04-24,13,3125.32
2020-04-24,14,3262.42
2020-04-24,15,3192.36
2020-04-24,16,3069.2
2020-04-24,17,2954.48
2020-04-24,18,2842.08
2020-04-24,19,2592.08
2020-04-24,20,2482.59
2020-04-24,21,2442.82
2020-04-24,22,2171.88
2020-04-24,23,1956.28
2020-04-25,0,1879.35
2020-04-25,1,1833.84
2020-04-25,2,1811.85
2020-04-25,3,1804.98
2020-04-25,4,1782.44
2020-04-25,5,1794.94
2020-04-25,6,1808.54
2020-04-25,7,1902.24
2020-04-25,8,1978.72
2020-04-25,9,2015.74
2020-04-25,10,2011.8
2020-04-25,11,2055.9
2020-04-25,12,2122.4
2020-04-25,13,2146.6
2020-04-25,14,2146.01
2020-04-25,15,2136.83
2020-04-25,16,2134.57
2020-04-25,17,2086.26
2020-04-25,18,2097.16
2020-04-25,19,2141.16
2020-04-25,20,2127.37
2020-04-25,21,2104.69
2020-04-25,22,1940.26
2020-04-25,23,1852.26
2020-04-26,0,1822.42
2020-04-26,1,1835.82
2020-04-26,2,1833.24
2020-04-26,3,1813.85
2020-04-26,4,1821.12
2020-04-26,5,1825.82
2020-04-26,6,1835.72
2020-04-26,7,2083.62
2020-04-26,8,2041
2020-04-26,9,2060.5
2020-04-26,10,2101.08
2020-04-26,11,2173.82
2020-04-26,12,2215.49
2020-04-26,13,2219.48
2020-04-26,14,2214.3
2020-04-26,15,2215.9
2020-04-26,16,2199.04
2020-04-26,17,2168.34
2020-04-26,18,2151.14
2020-04-26,19,2111.44
2020-04-26,20,2097.86
2020-04-26,21,2041.86
2020-04-26,22,1892.94
2020-04-26,23,1766.94
2020-04-27,0,1730.6000000000001
2020-04-27,1,1710.3
2020-04-27,2,1676.02
2020-04-27,3,1684.62
2020-04-27,4,1698.5
2020-04-27,5,1804.77
2020-04-27,6,1940.26
2020-04-27,7,2441.46
2020-04-27,8,2696.25
2020-04-27,9,2906.73
2020-04-27,10,3106.32
2020-04-27,11,3207.62
2020-04-27,12,3167.12
2020-04-27,13,3154.22
2020-04-27,14,3130.95
2020-04-27,15,3104.12
2020-04-27,16,2991.28
2020-04-27,17,2920.38
2020-04-27,18,2826.08
2020-04-27,19,2547.98
2020-04-27,20,2417.71
2020-04-27,21,2383.39
2020-04-27,22,2119.58
2020-04-27,23,1825.87
2020-04-28,0,1763.14
2020-04-28,1,1722.34
2020-04-28,2,1713.3700000000001
2020-04-28,3,1689.94
2020-04-28,4,1717.74
2020-04-28,5,1807.94
2020-04-28,6,1931.84
2020-04-28,7,2470.03
2020-04-28,8,2767.13
2020-04-28,9,3015.6
2020-04-28,10,3085.8
2020-04-28,11,3157.6
2020-04-28,12,3159.6
2020-04-28,13,3107.9
2020-04-28,14,3093.53
2020-04-28,15,3103.19
2020-04-28,16,3039.46
2020-04-28,17,2870.86
2020-04-28,18,2776.96
2020-04-28,19,2565.86
2020-04-28,20,2449.49
2020-04-28,21,2413.2599999999998
2020-04-28,22,2151.26
2020-04-28,23,1936.75
2020-04-29,0,1882.6200000000001
2020-04-29,1,1864.02
2020-04-29,2,1837.75
2020-04-29,3,1842.42
2020-04-29,4,1857.22
2020-04-29,5,1924.32
2020-04-29,6,2064.42
2020-04-29,7,2498.2
2020-04-29,8,2693.01
2020-04-29,9,2878.48
2020-04-29,10,3098.48
2020-04-29,11,3160.08
2020-04-29,12,3199.58
2020-04-29,13,3109.98
2020-04-29,14,3224.9
2020-04-29,15,3171.16
2020-04-29,16,3112.64
2020-04-29,17,3001.04
2020-04-29,18,2929.94
2020-04-29,19,2619.54
2020-04-29,20,2483.06
2020-04-29,21,2451.44
2020-04-29,22,2085.7400000000002
2020-04-29,23,1839.72
2020-04-30,0,1776.2
2020-04-30,1,1766.31
2020-04-30,2,1738.32
2020-04-30,3,1745.9
2020-04-30,4,1757.7
2020-04-30,5,1862.7
2020-04-30,6,1934.6
2020-04-30,7,2466.99
2020-04-30,8,2759.07
2020-04-30,9,2895.46
2020-04-30,10,3047.76
2020-04-30,11,3170.7599999999998
2020-04-30,12,3243.7599999999998
2020-04-30,13,3217.4700000000003
2020-04-30,14,3189.17
2020-04-30,15,3158.7400000000002
2020-04-30,16,3135.62
2020-04-30,17,3056.12
2020-04-30,18,2919.92
2020-04-30,19,2619.73
2020-04-30,20,2512.23
2020-04-30,21,2489.02
2020-04-30,22,2145.82
2020-04-30,23,1921.29
2020-05-01,0,1872.48
2020-05-01,1,1765.99
2020-05-01,2,1728.98
2020-05-01,3,1703.18
2020-05-01,4,1724.58
2020-05-01,5,1833.88
2020-05-01,6,1928.78
2020-05-01,7,2498.47
2020-05-01,8,2864.64
2020-05-01,9,3052.64
2020-05-01,10,3271.44
2020-05-01,11,3312.54
2020-05-01,12,3291.84
2020-05-01,13,3237.16
2020-05-01,14,3279.94
2020-05-01,15,3332.31
2020-05-01,16,3275.1
2020-05-01,17,3078.6
2020-05-01,18,3017.9
2020-05-01,19,2630.41
2020-05-01,20,2450.5
2020-05-01,21,2436
2020-05-01,22,2068.6
2020-05-01,23,1826.17
2020-05-02,0,1775.46
2020-05-02,1,1714.37
2020-05-02,2,1686.96
2020-05-02,3,1676.76
2020-05-02,4,1682.96
2020-05-02,5,1699.76
2020-05-02,6,1718.8600000000001
2020-05-02,7,1869.04
2020-05-02,8,2056.32
2020-05-02,9,2065.62
2020-05-02,10,2029.92
2020-05-02,11,2172.12
2020-05-02,12,2287.7200000000003
2020-05-02,13,2290.63
2020-05-02,14,2286.22
2020-05-02,15,2286.58
2020-05-02,16,2264.58
2020-05-02,17,2233.68
2020-05-02,18,2259.98
2020-05-02,19,2306.79
2020-05-02,20,2313.18
2020-05-02,21,2293.48
2020-05-02,22,1952.08
2020-05-02,23,1770.34
2020-05-03,0,1733.04
2020-05-03,1,1719.75
2020-05-03,2,1688.74
2020-05-03,3,1677.3400000000001
2020-05-03,4,1658.24
2020-05-03,5,1665.14
2020-05-03,6,1695.54
2020-05-03,7,2068.21
2020-05-03,8,2109.3
2020-05-03,9,2064.2
2020-05-03,10,2090.5
2020-05-03,11,2231.6
2020-05-03,12,2188.1
2020-05-03,13,2192.6
2020-05-03,14,2208.7
2020-05-03,15,2189.46
2020-05-03,16,2179.86
2020-05-03,17,2102.46
2020-05-03,18,2128.76
2020-05-03,19,2041.56
2020-05-03,20,1985.16
2020-05-03,21,1982.3600000000001
2020-05-03,22,1866.96
2020-05-03,23,1757.6200000000001
2020-05-04,0,1721.62
2020-05-04,1,1688.13
2020-05-04,2,1662.32
2020-05-04,3,1666.92
2020-05-04,4,1672.52
2020-05-04,5,1786.1200000000001
2020-05-04,6,1901.31
2020-05-04,7,2442.58
2020-05-04,8,2739.48
2020-05-04,9,2964.28
2020-05-04,10,3074.88
2020-05-04,11,3236.98
2020-05-04,12,3297.48
2020-05-04,13,3297.48
2020-05-04,14,3370.47
2020-05-04,15,3332.44
2020-05-04,16,3227.44
2020-05-04,17,3075.94
2020-05-04,18,2927.7400000000002
2020-05-04,19,2627.34
2020-05-04,20,2470.44
2020-05-04,21,2447.24
2020-05-04,22,2170.83
2020-05-04,23,1913.5
2020-05-05,0,1813.69
2020-05-05,1,1770.2
2020-05-05,2,1743.7
2020-05-05,3,1734
2020-05-05,4,1756.7
2020-05-05,5,1862.5
2020-05-05,6,1956.89
2020-05-05,7,2496.16
2020-05-05,8,2844.76
2020-05-05,9,3047.36
2020-05-05,10,3188.26
2020-05-05,11,3270.86
2020-05-05,12,3232.86
2020-05-05,13,3232.66
2020-05-05,14,3160.95
2020-05-05,15,3119.72
2020-05-05,16,3089.72
2020-05-05,17,2973.12
2020-05-05,18,2909.41
2020-05-05,19,2638.92
2020-05-05,20,2517.32
2020-05-05,21,2469.22
2020-05-05,22,2206.9
2020-05-05,23,1982.3799999999999
2020-05-06,0,1924.27
2020-05-06,1,1886.3799999999999
2020-05-06,2,1852.68
2020-05-06,3,1846.98
2020-05-06,4,1861.88
2020-05-06,5,1968.58
2020-05-06,6,2083.35
2020-05-06,7,2548.14
2020-05-06,8,2798.84
2020-05-06,9,2956.84
2020-05-06,10,3128.2400000000002
2020-05-06,11,3235.2400000000002
2020-05-06,12,3216.83
2020-05-06,13,3100.54
2020-05-06,14,3195.92
2020-05-06,15,3149.8
2020-05-06,16,3096.4
2020-05-06,17,2945
2020-05-06,18,2872.19
2020-05-06,19,2615.9
2020-05-06,20,2520.6
2020-05-06,21,2454
2020-05-06,22,2168.08
2020-05-06,23,1942.96
2020-05-07,0,1918.05
2020-05-07,1,1889.56
2020-05-07,2,1852.26
2020-05-07,3,1810.56
2020-05-07,4,1806.56
2020-05-07,5,1919.66
2020-05-07,6,2079.82
2020-05-07,7,2476.82
2020-05-07,8,2723.62
2020-05-07,9,2889.42
2020-05-07,10,3041.92
2020-05-07,11,3074.7200000000003
2020-05-07,12,3079
2020-05-07,13,3070.12
2020-05-07,14,3048.5
2020-05-07,15,3061.68
2020-05-07,16,3056.88
2020-05-07,17,2977.38
2020-05-07,18,2905.96
2020-05-07,19,2657.48
2020-05-07,20,2524.68
2020-05-07,21,2498.98
2020-05-07,22,2183.05
2020-05-07,23,1925.63
2020-05-08,0,1877.83
2020-05-08,1,1841.14
2020-05-08,2,1800.94
2020-05-08,3,1790.04
2020-05-08,4,1806.8400000000001
2020-05-08,5,1930.83
2020-05-08,6,2064.2
2020-05-08,7,2418.7
2020-05-08,8,2697.2
2020-05-08,9,2945.4
2020-05-08,10,3066.1
2020-05-08,11,3141.09
2020-05-08,12,3058.79
2020-05-08,13,3085.7
2020-05-08,14,3181.27
2020-05-08,15,3147.16
2020-05-08,16,3014.46
2020-05-08,17,2914.15
2020-05-08,18,2863.25
2020-05-08,19,2609.06
2020-05-08,20,2477.26
2020-05-08,21,2441.74
2020-05-08,22,2175.89
2020-05-08,23,1952.26
2020-05-09,0,1872.27
2020-05-09,1,1817.88
2020-05-09,2,1795.3799999999999
2020-05-09,3,1795.8799999999999
2020-05-09,4,1805.28
2020-05-09,5,1817.26
2020-05-09,6,1839.85
2020-05-09,7,1910.84
2020-05-09,8,2083.54
2020-05-09,9,2131.04
2020-05-09,10,2155.24
2020-05-09,11,2241.42
2020-05-09,12,2298.14
2020-05-09,13,2284.24
2020-05-09,14,2301
2020-05-09,15,2267.6
2020-05-09,16,2265.3
2020-05-09,17,2222.67
2020-05-09,18,2286.4
2020-05-09,19,2299.8
2020-05-09,20,2315
2020-05-09,21,2246.5
2020-05-09,22,1939.36
2020-05-09,23,1775.93
2020-05-10,0,1744.36
2020-05-10,1,1698.56
2020-05-10,2,1685.86
2020-05-10,3,1681.66
2020-05-10,4,1686.16
2020-05-10,5,1682.33
2020-05-10,6,1701.42
2020-05-10,7,2102.92
2020-05-10,8,2223.72
2020-05-10,9,2154.12
2020-05-10,10,2076.22
2020-05-10,11,2182.79
2020-05-10,12,2243.12
2020-05-10,13,2173.62
2020-05-10,14,2188.88
2020-05-10,15,2159.68
2020-05-10,16,2184.08
2020-05-10,17,2126.65
2020-05-10,18,2177.48
2020-05-10,19,2064.28
2020-05-10,20,1997.38
2020-05-10,21,1935.18
2020-05-10,22,1854.64
2020-05-10,23,1762.91
2020-05-11,0,1732.64
2020-05-11,1,1710.44
2020-05-11,2,1677.64
2020-05-11,3,1678.6399999999999
2020-05-11,4,1719.53
2020-05-11,5,1823.7
2020-05-11,6,1946.5
2020-05-11,7,2470
2020-05-11,8,2849.1
2020-05-11,9,3044.8
2020-05-11,10,3239.59
2020-05-11,11,3398.07
2020-05-11,12,3377.6
2020-05-11,13,3311.39
2020-05-11,14,3344.96
2020-05-11,15,3294.36
2020-05-11,16,3201.05
2020-05-11,17,3111.14
2020-05-11,18,2938.46
2020-05-11,19,2611.26
2020-05-11,20,2474.86
2020-05-11,21,2442.85
2020-05-11,22,2109.4
2020-05-11,23,1859.3
2020-05-12,0,1798.1200000000001
2020-05-12,1,1766.02
2020-05-12,2,1740.02
2020-05-12,3,1729.82
2020-05-12,4,1741.6000000000001
2020-05-12,5,1854.79
2020-05-12,6,1977.88
2020-05-12,7,2565.28
2020-05-12,8,2890.58
2020-05-12,9,3043.78
2020-05-12,10,3215.56
2020-05-12,11,3321.76
2020-05-12,12,3337.08
2020-05-12,13,3390.87
2020-05-12,14,3368.94
2020-05-12,15,3378.34
2020-05-12,16,3322.91
2020-05-12,17,3130.72
2020-05-12,18,2995.24
2020-05-12,19,2658.94
2020-05-12,20,2504.94
2020-05-12,21,2494.92
2020-05-12,22,2187.57
2020-05-12,23,1980.18
2020-05-13,0,1921
2020-05-13,1,1883.7
2020-05-13,2,1859.8
2020-05-13,3,1820.3
2020-05-13,4,1766.77
2020-05-13,5,1863.77
2020-05-13,6,1993.96
2020-05-13,7,2514.46
2020-05-13,8,2852.96
2020-05-13,9,3041.36
2020-05-13,10,3188.52
2020-05-13,11,3245.95
2020-05-13,12,3222.56
2020-05-13,13,3311.44
2020-05-13,14,3397.82
2020-05-13,15,3371.32
2020-05-13,16,3202.78
2020-05-13,17,3053.51
2020-05-13,18,2953.7200000000003
2020-05-13,19,2624.62
2020-05-13,20,2461.22
2020-05-13,21,2416.3
2020-05-13,22,2078.44
2020-05-13,23,1853.47
2020-05-14,0,1783.48
2020-05-14,1,1772.28
2020-05-14,2,1747.78
2020-05-14,3,1748.88
2020-05-14,4,1772.24
2020-05-14,5,1868.45
2020-05-14,6,1963.94
2020-05-14,7,2477.84
2020-05-14,8,2853.94
2020-05-14,9,3041.83
2020-05-14,10,3191.2
2020-05-14,11,3313.34
2020-05-14,12,3393.84
2020-05-14,13,3364.11
2020-05-14,14,3294.4
2020-05-14,15,3194.29
2020-05-14,16,3057.76
2020-05-14,17,3015.5
2020-05-14,18,2951.4
2020-05-14,19,2647.3
2020-05-14,20,2511.5
2020-05-14,21,2486.66
2020-05-14,22,2147.12
2020-05-14,23,1896.66
2020-05-15,0,1849.06
2020-05-15,1,1788.76
2020-05-15,2,1743.86
2020-05-15,3,1750.44
2020-05-15,4,1761.52
2020-05-15,5,1860.93
2020-05-15,6,1967.6200000000001
2020-05-15,7,2516.65
2020-05-15,8,2883
2020-05-15,9,3100.41
2020-05-15,10,3338.84
2020-05-15,11,3421.93
2020-05-15,12,3412.64
2020-05-15,13,3352.18
2020-05-15,14,3363.78
2020-05-15,15,3302.53
2020-05-15,16,3144.79
2020-05-15,17,3045.41
2020-05-15,18,2980.08
2020-05-15,19,2656.7799999999997
2020-05-15,20,2562.18
2020-05-15,21,2528.82
2020-05-15,22,2146.61
2020-05-15,23,1900.34
2020-05-16,0,1857.94
2020-05-16,1,1819.04
2020-05-16,2,1803.94
2020-05-16,3,1795.91
2020-05-16,4,1802.51
2020-05-16,5,1806.3
2020-05-16,6,1834.77
2020-05-16,7,1932.07
2020-05-16,8,2179.57
2020-05-16,9,2221.71
2020-05-16,10,2203.86
2020-05-16,11,2339.7400000000002
2020-05-16,12,2330.11
2020-05-16,13,2276.13
2020-05-16,14,2265.89
2020-05-16,15,2246.92
2020-05-16,16,2252.02
2020-05-16,17,2249.56
2020-05-16,18,2324.56
2020-05-16,19,2355.16
2020-05-16,20,2357.2599999999998
2020-05-16,21,2337.7799999999997
2020-05-16,22,2050.1
2020-05-16,23,1869.02
2020-05-17,0,1824.72
2020-05-17,1,1808.42
2020-05-17,2,1778.52
2020-05-17,3,1785.68
2020-05-17,4,1789.5
2020-05-17,5,1812.68
2020-05-17,6,1828.64
2020-05-17,7,2213.87
2020-05-17,8,2329.83
2020-05-17,9,2304.5
2020-05-17,10,2231.43
2020-05-17,11,2295.61
2020-05-17,12,2284.09
2020-05-17,13,2243.05
2020-05-17,14,2226.13
2020-05-17,15,2250.52
2020-05-17,16,2223.7
2020-05-17,17,2194.3
2020-05-17,18,2310.14
2020-05-17,19,2213.04
2020-05-17,20,2103.32
2020-05-17,21,2034.66
2020-05-17,22,1961.58
2020-05-17,23,1887.7
2020-05-18,0,1848.3999999999999
2020-05-18,1,1806.7
2020-05-18,2,1801.48
2020-05-18,3,1791.36
2020-05-18,4,1830.47
2020-05-18,5,1922.26
2020-05-18,6,2041.64
2020-05-18,7,2598.65
2020-05-18,8,2907.2400000000002
2020-05-18,9,3137.79
2020-05-18,10,3264.91
2020-05-18,11,3287.38
2020-05-18,12,3287.06
2020-05-18,13,3243.42
2020-05-18,14,3294.62
2020-05-18,15,3280.61
2020-05-18,16,3155.44
2020-05-18,17,3021.74
2020-05-18,18,2987.12
2020-05-18,19,2654.82
2020-05-18,20,2554.48
2020-05-18,21,2514.04
2020-05-18,22,2248.67
2020-05-18,23,2036.08
2020-05-19,0,1999.58
2020-05-19,1,1955.68
2020-05-19,2,1940.55
2020-05-19,3,1921.1399999999999
2020-05-19,4,1967.06
2020-05-19,5,2065.84
2020-05-19,6,2170.84
2020-05-19,7,2640.43
2020-05-19,8,2956.85
2020-05-19,9,3116.1
2020-05-19,10,3164.03
2020-05-19,11,3281.05
2020-05-19,12,3375.8
2020-05-19,13,3353.7200000000003
2020-05-19,14,3303.45
2020-05-19,15,3266.05
2020-05-19,16,3234.0299999999997
2020-05-19,17,3095.37
2020-05-19,18,2966.04
2020-05-19,19,2639.64
2020-05-19,20,2501.44
2020-05-19,21,2471.24
2020-05-19,22,2234.14
2020-05-19,23,1964.44
2020-05-20,0,1881.44
2020-05-20,1,1858.34
2020-05-20,2,1851.04
2020-05-20,3,1820.04
2020-05-20,4,1771.54
2020-05-20,5,1874.1399999999999
2020-05-20,6,1997.44
2020-05-20,7,2463.78
2020-05-20,8,2778.17
2020-05-20,9,2926.07
2020-05-20,10,3084.85
2020-05-20,11,3357.21
2020-05-20,12,3422.12
2020-05-20,13,3248.26
2020-05-20,14,3116.23
2020-05-20,15,3025.6
2020-05-20,16,2942.88
2020-05-20,17,2886.89
2020-05-20,18,2921.8
2020-05-20,19,2631.9
2020-05-20,20,2458.6
2020-05-20,21,2407.5
2020-05-20,22,2176.3
2020-05-20,23,1843
2020-05-21,0,1754.1000000000001
2020-05-21,1,1744.3
2020-05-21,2,1712.8999999999999
2020-05-21,3,1728.1000000000001
2020-05-21,4,1749.6
2020-05-21,5,1835.5
2020-05-21,6,1925.1
2020-05-21,7,2417.27
2020-05-21,8,2774.18
2020-05-21,9,2963.93
2020-05-21,10,3145.06
2020-05-21,11,3134.24
2020-05-21,12,3156.73
2020-05-21,13,3181.63
2020-05-21,14,2984.61
2020-05-21,15,2949.39
2020-05-21,16,3095.36
2020-05-21,17,3035.12
2020-05-21,18,3052.34
2020-05-21,19,2669.54
2020-05-21,20,2539.74
2020-05-21,21,2469.94
2020-05-21,22,2118.7400000000002
2020-05-21,23,1851.24
2020-05-22,0,1780.34
2020-05-22,1,1733.84
2020-05-22,2,1739.44
2020-05-22,3,1728.74
2020-05-22,4,1744.64
2020-05-22,5,1854.94
2020-05-22,6,1951.34
2020-05-22,7,2448.23
2020-05-22,8,2803.87
2020-05-22,9,3015.7
2020-05-22,10,3090.07
2020-05-22,11,3554.7400000000002
2020-05-22,12,3160.07
2020-05-22,13,3262.17
2020-05-22,14,3477.61
2020-05-22,15,3439.4900000000002
2020-05-22,16,3243.88
2020-05-22,17,3095.09
2020-05-22,18,3016.34
2020-05-22,19,2689.14
2020-05-22,20,2555.7400000000002
2020-05-22,21,2525.34
2020-05-22,22,2130.74
2020-05-22,23,1805.74
2020-05-23,0,1718.74
2020-05-23,1,1695.44
2020-05-23,2,1686.24
2020-05-23,3,1679.94
2020-05-23,4,1682.84
2020-05-23,5,1690.24
2020-05-23,6,1706.94
2020-05-23,7,1776.86
2020-05-23,8,1976.06
2020-05-23,9,2012.7
2020-05-23,10,2024.43
2020-05-23,11,2133.31
2020-05-23,12,2317.32
2020-05-23,13,2228.64
2020-05-23,14,2191.85
2020-05-23,15,2198.79
2020-05-23,16,2248.82
2020-05-23,17,2198.54
2020-05-23,18,2241.14
2020-05-23,19,2268.7400000000002
2020-05-23,20,2257.14
2020-05-23,21,2235.14
2020-05-23,22,1989.14
2020-05-23,23,1770.94
2020-05-24,0,1727.97
2020-05-24,1,1697.54
2020-05-24,2,1670.25
2020-05-24,3,1678.46
2020-05-24,4,1682.6399999999999
2020-05-24,5,1671.14
2020-05-24,6,1691.94
2020-05-24,7,2061.0099999999998
2020-05-24,8,2126.19
2020-05-24,9,2125.63
2020-05-24,10,2099.79
2020-05-24,11,1940.69
2020-05-24,12,2040.6499999999999
2020-05-24,13,2152.92
2020-05-24,14,2068.91
2020-05-24,15,1918.11
2020-05-24,16,1973.62
2020-05-24,17,1970.16
2020-05-24,18,2129.54
2020-05-24,19,2021.44
2020-05-24,20,1915.04
2020-05-24,21,1914.74
2020-05-24,22,1867.24
2020-05-24,23,1824.74
2020-05-25,0,1759.34
2020-05-25,1,1728.64
2020-05-25,2,1713.64
2020-05-25,3,1726.94
2020-05-25,4,1737.34
2020-05-25,5,1859.04
2020-05-25,6,1937.08
2020-05-25,7,2459.94
2020-05-25,8,2916.82
2020-05-25,9,3234.34
2020-05-25,10,3268.97
2020-05-25,11,3272.22
2020-05-25,12,3137.5
2020-05-25,13,3165.72
2020-05-25,14,3125.4
2020-05-25,15,3005.88
2020-05-25,16,3023.38
2020-05-25,17,2977.15
2020-05-25,18,2933.84
2020-05-25,19,2595.74
2020-05-25,20,2463.64
2020-05-25,21,2449.64
2020-05-25,22,2129.14
2020-05-25,23,1836.24
2020-05-26,0,1774.14
2020-05-26,1,1733.24
2020-05-26,2,1717.64
2020-05-26,3,1729.54
2020-05-26,4,1748.64
2020-05-26,5,1862.24
2020-05-26,6,1968.44
2020-05-26,7,2486.22
2020-05-26,8,2877.64
2020-05-26,9,3146.83
2020-05-26,10,3249.03
2020-05-26,11,3167.96
2020-05-26,12,3225.87
2020-05-26,13,3095.09
2020-05-26,14,2965.5
2020-05-26,15,2915.63
2020-05-26,16,2978.43
2020-05-26,17,2983.14
2020-05-26,18,2935.44
2020-05-26,19,2624.44
2020-05-26,20,2529.84
2020-05-26,21,2450.24
2020-05-26,22,2158.04
2020-05-26,23,1921.54
2020-05-27,0,1775.14
2020-05-27,1,1706.3400000000001
2020-05-27,2,1703.64
2020-05-27,3,1715.6399999999999
2020-05-27,4,1737.34
2020-05-27,5,1845.44
2020-05-27,6,1965.14
2020-05-27,7,2441.98
2020-05-27,8,2832.67
2020-05-27,9,3135.69
2020-05-27,10,3149.53
2020-05-27,11,3152.42
2020-05-27,12,3081.07
2020-05-27,13,3186.75
2020-05-27,14,3085
2020-05-27,15,3147.4900000000002
2020-05-27,16,3077.59
2020-05-27,17,3032.22
2020-05-27,18,3043.44
2020-05-27,19,2846.04
2020-05-27,20,2714.34
2020-05-27,21,2445.14
2020-05-27,22,2109.14
2020-05-27,23,1928.04
2020-05-28,0,1859.54
2020-05-28,1,1847.04
2020-05-28,2,1816.84
2020-05-28,3,1832.54
2020-05-28,4,1845.44
2020-05-28,5,1946.94
2020-05-28,6,2045.04
2020-05-28,7,2535.02
2020-05-28,8,2821.87
2020-05-28,9,3049.77
2020-05-28,10,3141.38
2020-05-28,11,3203.7599999999998
2020-05-28,12,3078.6
2020-05-28,13,2949.21
2020-05-28,14,3079.24
2020-05-28,15,3189.21
2020-05-28,16,3213.31
2020-05-28,17,3046.07
2020-05-28,18,2934.64
2020-05-28,19,2644.54
2020-05-28,20,2503.14
2020-05-28,21,2461.34
2020-05-28,22,2124.34
2020-05-28,23,1856.04
2020-05-29,0,1764.14
2020-05-29,1,1718.84
2020-05-29,2,1702.84
2020-05-29,3,1719.84
2020-05-29,4,1719.64
2020-05-29,5,1826.04
2020-05-29,6,1912.35
2020-05-29,7,2416.02
2020-05-29,8,2810.33
2020-05-29,9,3045.52
2020-05-29,10,3266.4900000000002
2020-05-29,11,3270.02
2020-05-29,12,3168.03
2020-05-29,13,3067.21
2020-05-29,14,3054.96
2020-05-29,15,3152
2020-05-29,16,3137.31
2020-05-29,17,3018.85
2020-05-29,18,2894.2400000000002
2020-05-29,19,2622.74
2020-05-29,20,2495.14
2020-05-29,21,2439.34
2020-05-29,22,2187.75
2020-05-29,23,1864.66
2020-05-30,0,1761.47
2020-05-30,1,1709.07
2020-05-30,2,1689.84
2020-05-30,3,1708.44
2020-05-30,4,1705.07
2020-05-30,5,1710.65
2020-05-30,6,1717.47
2020-05-30,7,1827.62
2020-05-30,8,2071.37
2020-05-30,9,2148.97
2020-05-30,10,2230.1
2020-05-30,11,2171.57
2020-05-30,12,2130.7
2020-05-30,13,2010.01
2020-05-30,14,1889.65
2020-05-30,15,1995.91
2020-05-30,16,2106.57
2020-05-30,17,2124.83
2020-05-30,18,2240.04
2020-05-30,19,2268.34
2020-05-30,20,2282.54
2020-05-30,21,2278.34
2020-05-30,22,2033.44
2020-05-30,23,1889.24
2020-05-31,0,1846.94
2020-05-31,1,1809.74
2020-05-31,2,1785.64
2020-05-31,3,1806.74
2020-05-31,4,1790.94
2020-05-31,5,1803.14
2020-05-31,6,1808.35
2020-05-31,7,2141.12
2020-05-31,8,2228.75
2020-05-31,9,2207.99
2020-05-31,10,2148.88
2020-05-31,11,2008.8
2020-05-31,12,2014.05
2020-05-31,13,2111.67
2020-05-31,14,1925.91
2020-05-31,15,1959.07
2020-05-31,16,2062.44
2020-05-31,17,2072.34
2020-05-31,18,2178.64
2020-05-31,19,2101.94
2020-05-31,20,2053.94
2020-05-31,21,2044.54
2020-05-31,22,1968.74
2020-05-31,23,1884.74
2020-06-01,0,1810.6399999999999
2020-06-01,1,1710.34
2020-06-01,2,1685.84
2020-06-01,3,1677.14
2020-06-01,4,1720.24
2020-06-01,5,1855.94
2020-06-01,6,1975.84
2020-06-01,7,2646.27
2020-06-01,8,3029.69
2020-06-01,9,3347.32
2020-06-01,10,3606.92
2020-06-01,11,3589.4900000000002
2020-06-01,12,3480.8
2020-06-01,13,3562.06
2020-06-01,14,3537.83
2020-06-01,15,3450.39
2020-06-01,16,3404.85
